ptp,rt,row,col,correct,condition,stage,stimulus,corr_row,corr_col,trial_type,trial_index,time_elapsed,internal_node_id,session_global,session_condition,response_dist_cb,rougly_correct
notmyname,1207,2,5,1,adj_8_6,schema_learning,img/targets/BOSS/downsized/ballofstring.jpg,2,5,playground,56,158290,0.0-0.0-0.56,2,2,0,1
notmyname,1325,4,2,1,adj_8_6,schema_learning,img/targets/BOSS/downsized/artichoke01b.jpg,4,2,playground,57,161127,0.0-0.0-0.57,2,2,0,1
notmyname,1354,10,3,0,adj_8_6,schema_learning,img/targets/BOSS/downsized/badmintonracket.jpg,9,3,playground,58,164004,0.0-0.0-0.58,2,2,-1,1
notmyname,1475,10,5,0,adj_8_6,schema_learning,img/targets/BOSS/downsized/barrel01.jpg,10,6,playground,59,166994,0.0-0.0-0.59,2,2,1,1
notmyname,1924,6,6,1,adj_8_6,schema_learning,img/targets/BOSS/downsized/barnowl.jpg,6,6,playground,60,170430,0.0-0.0-0.60,2,2,0,1
notmyname,1435,9,9,0,adj_8_6,schema_learning,img/targets/BOSS/downsized/battleaxe.jpg,9,10,playground,61,173372,0.0-0.0-0.61,2,2,1,1
notmyname,1125,6,6,1,adj_8_6,schema_learning,img/targets/BOSS/downsized/barnowl.jpg,6,6,playground,62,176004,0.0-0.0-0.62,2,2,0,1
notmyname,1501,5,9,0,adj_8_6,schema_learning,img/targets/BOSS/downsized/bassethound.jpg,4,10,playground,63,179016,0.0-0.0-0.63,2,2,0,1
notmyname,1500,10,6,1,adj_8_6,schema_learning,img/targets/BOSS/downsized/barrel01.jpg,10,6,playground,64,182030,0.0-0.0-0.64,2,2,0,1
notmyname,1912,5,8,1,adj_8_6,schema_learning,img/targets/BOSS/downsized/basketball01.jpg,5,8,playground,65,185459,0.0-0.0-0.65,2,2,0,1
notmyname,1791,10,3,0,adj_8_6,schema_learning,img/targets/BOSS/downsized/badmintonracket.jpg,9,3,playground,66,188764,0.0-0.0-0.66,2,2,-1,1
notmyname,1516,4,2,1,adj_8_6,schema_learning,img/targets/BOSS/downsized/artichoke01b.jpg,4,2,playground,67,191784,0.0-0.0-0.67,2,2,0,1
notmyname,1634,10,6,1,adj_8_6,schema_learning,img/targets/BOSS/downsized/barrel01.jpg,10,6,playground,68,194931,0.0-0.0-0.68,2,2,0,1
notmyname,1271,2,5,1,adj_8_6,schema_learning,img/targets/BOSS/downsized/ballofstring.jpg,2,5,playground,69,197719,0.0-0.0-0.69,2,2,0,1
notmyname,1782,11,6,0,adj_8_6,schema_learning,img/targets/BOSS/downsized/barrel01.jpg,10,6,playground,70,201020,0.0-0.0-0.70,2,2,-1,1
notmyname,NA,NA,NA,NA,adj_8_6,schema_learning,img/targets/BOSS/downsized/barnowl.jpg,6,6,playground,71,205546,0.0-0.0-0.71,2,2,NA,0
notmyname,1493,9,9,0,adj_8_6,schema_learning,img/targets/BOSS/downsized/battleaxe.jpg,9,10,playground,72,208546,0.0-0.0-0.72,2,2,1,1
notmyname,1443,6,8,0,adj_8_6,schema_learning,img/targets/BOSS/downsized/basketball01.jpg,5,8,playground,73,211495,0.0-0.0-0.73,2,2,-1,1
notmyname,1246,11,6,0,adj_8_6,schema_learning,img/targets/BOSS/downsized/barrel01.jpg,10,6,playground,74,214255,0.0-0.0-0.74,2,2,-1,1
notmyname,1354,10,3,0,adj_8_6,schema_learning,img/targets/BOSS/downsized/badmintonracket.jpg,9,3,playground,75,217126,0.0-0.0-0.75,2,2,-1,1
notmyname,1231,2,5,1,adj_8_6,schema_learning,img/targets/BOSS/downsized/ballofstring.jpg,2,5,playground,76,219875,0.0-0.0-0.76,2,2,0,1
notmyname,1827,9,9,0,adj_8_6,schema_learning,img/targets/BOSS/downsized/battleaxe.jpg,9,10,playground,77,223214,0.0-0.0-0.77,2,2,1,1
notmyname,1645,10,3,0,adj_8_6,schema_learning,img/targets/BOSS/downsized/badmintonracket.jpg,9,3,playground,78,226363,0.0-0.0-0.78,2,2,-1,1
notmyname,1323,9,10,1,adj_8_6,schema_learning,img/targets/BOSS/downsized/battleaxe.jpg,9,10,playground,79,229190,0.0-0.0-0.79,2,2,0,1
notmyname,1604,10,6,1,adj_8_6,schema_learning,img/targets/BOSS/downsized/barrel01.jpg,10,6,playground,0,2626,0.0-0.0-0.0,3,3,0,1
notmyname,1417,4,2,1,adj_8_6,schema_learning,img/targets/BOSS/downsized/artichoke01b.jpg,4,2,playground,1,5565,0.0-0.0-0.1,3,3,0,1
notmyname,1241,3,5,0,adj_8_6,schema_learning,img/targets/BOSS/downsized/ballofstring.jpg,2,5,playground,2,8321,0.0-0.0-0.2,3,3,-1,1
notmyname,1535,4,2,1,adj_8_6,schema_learning,img/targets/BOSS/downsized/artichoke01b.jpg,4,2,playground,3,11375,0.0-0.0-0.3,3,3,0,1
notmyname,1118,4,10,1,adj_8_6,schema_learning,img/targets/BOSS/downsized/bassethound.jpg,4,10,playground,4,14010,0.0-0.0-0.4,3,3,0,1
notmyname,1304,9,10,1,adj_8_6,schema_learning,img/targets/BOSS/downsized/battleaxe.jpg,9,10,playground,5,16823,0.0-0.0-0.5,3,3,0,1
notmyname,2318,4,4,0,adj_8_6,schema_learning,img/targets/BOSS/downsized/barnowl.jpg,6,6,playground,6,20650,0.0-0.0-0.6,3,3,4,0
notmyname,999,10,6,1,adj_8_6,schema_learning,img/targets/BOSS/downsized/barrel01.jpg,10,6,playground,7,23172,0.0-0.0-0.7,3,3,0,1
notmyname,1170,5,5,0,adj_8_6,schema_learning,img/targets/BOSS/downsized/barnowl.jpg,6,6,playground,8,25859,0.0-0.0-0.8,3,3,2,0
notmyname,1417,10,2,0,adj_8_6,schema_learning,img/targets/BOSS/downsized/badmintonracket.jpg,9,3,playground,9,28791,0.0-0.0-0.9,3,3,0,1
notmyname,1281,6,8,0,adj_8_6,schema_learning,img/targets/BOSS/downsized/basketball01.jpg,5,8,playground,10,31586,0.0-0.0-0.10,3,3,-1,1
notmyname,1203,10,3,0,adj_8_6,schema_learning,img/targets/BOSS/downsized/badmintonracket.jpg,9,3,playground,11,34304,0.0-0.0-0.11,3,3,-1,1
notmyname,1370,5,3,0,adj_8_6,schema_learning,img/targets/BOSS/downsized/artichoke01b.jpg,4,2,playground,12,37191,0.0-0.0-0.12,3,3,-2,0
notmyname,1239,11,6,0,adj_8_6,schema_learning,img/targets/BOSS/downsized/barrel01.jpg,10,6,playground,13,39937,0.0-0.0-0.13,3,3,-1,1
notmyname,1119,3,2,0,adj_8_6,schema_learning,img/targets/BOSS/downsized/artichoke01b.jpg,4,2,playground,14,42574,0.0-0.0-0.14,3,3,1,1
notmyname,1312,3,5,0,adj_8_6,schema_learning,img/targets/BOSS/downsized/ballofstring.jpg,2,5,playground,15,45400,0.0-0.0-0.15,3,3,-1,1
notmyname,1260,4,9,0,adj_8_6,schema_learning,img/targets/BOSS/downsized/basketball01.jpg,5,8,playground,16,48172,0.0-0.0-0.16,3,3,0,1
notmyname,1305,4,10,1,adj_8_6,schema_learning,img/targets/BOSS/downsized/bassethound.jpg,4,10,playground,17,50994,0.0-0.0-0.17,3,3,0,1
notmyname,1410,2,5,1,adj_8_6,schema_learning,img/targets/BOSS/downsized/ballofstring.jpg,2,5,playground,18,53922,0.0-0.0-0.18,3,3,0,1
notmyname,1489,9,3,1,adj_8_6,schema_learning,img/targets/BOSS/downsized/badmintonracket.jpg,9,3,playground,19,56922,0.0-0.0-0.19,3,3,0,1
notmyname,1629,6,6,1,adj_8_6,schema_learning,img/targets/BOSS/downsized/barnowl.jpg,6,6,playground,20,60067,0.0-0.0-0.20,3,3,0,1
notmyname,1634,8,3,0,adj_8_6,schema_learning,img/targets/BOSS/downsized/badmintonracket.jpg,9,3,playground,21,63205,0.0-0.0-0.21,3,3,1,1
notmyname,1396,4,2,1,adj_8_6,schema_learning,img/targets/BOSS/downsized/artichoke01b.jpg,4,2,playground,22,66113,0.0-0.0-0.22,3,3,0,1
notmyname,1368,4,11,0,adj_8_6,schema_learning,img/targets/BOSS/downsized/bassethound.jpg,4,10,playground,23,68995,0.0-0.0-0.23,3,3,-1,1
notmyname,1280,9,3,1,adj_8_6,schema_learning,img/targets/BOSS/downsized/badmintonracket.jpg,9,3,playground,24,71790,0.0-0.0-0.24,3,3,0,1
notmyname,1476,10,5,0,adj_8_6,schema_learning,img/targets/BOSS/downsized/barrel01.jpg,10,6,playground,25,74788,0.0-0.0-0.25,3,3,1,1
notmyname,1262,4,8,0,adj_8_6,schema_learning,img/targets/BOSS/downsized/basketball01.jpg,5,8,playground,26,77569,0.0-0.0-0.26,3,3,1,1
notmyname,1280,4,2,1,adj_8_6,schema_learning,img/targets/BOSS/downsized/artichoke01b.jpg,4,2,playground,27,80361,0.0-0.0-0.27,3,3,0,1
notmyname,1614,10,6,1,adj_8_6,schema_learning,img/targets/BOSS/downsized/barrel01.jpg,10,6,playground,28,83493,0.0-0.0-0.28,3,3,0,1
notmyname,1405,4,11,0,adj_8_6,schema_learning,img/targets/BOSS/downsized/bassethound.jpg,4,10,playground,29,86416,0.0-0.0-0.29,3,3,-1,1
notmyname,1512,5,8,1,adj_8_6,schema_learning,img/targets/BOSS/downsized/basketball01.jpg,5,8,playground,30,89444,0.0-0.0-0.30,3,3,0,1
notmyname,1211,2,5,1,adj_8_6,schema_learning,img/targets/BOSS/downsized/ballofstring.jpg,2,5,playground,31,92166,0.0-0.0-0.31,3,3,0,1
notmyname,1327,4,11,0,adj_8_6,schema_learning,img/targets/BOSS/downsized/bassethound.jpg,4,10,playground,32,95010,0.0-0.0-0.32,3,3,-1,1
notmyname,1635,10,6,1,adj_8_6,schema_learning,img/targets/BOSS/downsized/barrel01.jpg,10,6,playground,33,98169,0.0-0.0-0.33,3,3,0,1
notmyname,1418,9,11,0,adj_8_6,schema_learning,img/targets/BOSS/downsized/battleaxe.jpg,9,10,playground,34,101106,0.0-0.0-0.34,3,3,-1,1
notmyname,1449,8,3,0,adj_8_6,schema_learning,img/targets/BOSS/downsized/badmintonracket.jpg,9,3,playground,35,104078,0.0-0.0-0.35,3,3,1,1
notmyname,1271,2,5,1,adj_8_6,schema_learning,img/targets/BOSS/downsized/ballofstring.jpg,2,5,playground,36,106861,0.0-0.0-0.36,3,3,0,1
notmyname,1436,4,10,1,adj_8_6,schema_learning,img/targets/BOSS/downsized/bassethound.jpg,4,10,playground,37,109811,0.0-0.0-0.37,3,3,0,1
notmyname,1368,4,2,1,adj_8_6,schema_learning,img/targets/BOSS/downsized/artichoke01b.jpg,4,2,playground,38,112691,0.0-0.0-0.38,3,3,0,1
notmyname,1751,5,6,0,adj_8_6,schema_learning,img/targets/BOSS/downsized/barnowl.jpg,6,6,playground,39,115962,0.0-0.0-0.39,3,3,1,1
notmyname,1230,2,6,0,adj_8_6,schema_learning,img/targets/BOSS/downsized/ballofstring.jpg,2,5,playground,40,118712,0.0-0.0-0.40,3,3,-1,1
notmyname,1519,9,3,1,adj_8_6,schema_learning,img/targets/BOSS/downsized/badmintonracket.jpg,9,3,playground,41,121743,0.0-0.0-0.41,3,3,0,1
notmyname,1883,10,6,1,adj_8_6,schema_learning,img/targets/BOSS/downsized/barrel01.jpg,10,6,playground,42,125135,0.0-0.0-0.42,3,3,0,1
notmyname,1318,9,10,1,adj_8_6,schema_learning,img/targets/BOSS/downsized/battleaxe.jpg,9,10,playground,43,127966,0.0-0.0-0.43,3,3,0,1
notmyname,1563,6,6,1,adj_8_6,schema_learning,img/targets/BOSS/downsized/barnowl.jpg,6,6,playground,44,131046,0.0-0.0-0.44,3,3,0,1
notmyname,1126,9,3,1,adj_8_6,schema_learning,img/targets/BOSS/downsized/badmintonracket.jpg,9,3,playground,45,133688,0.0-0.0-0.45,3,3,0,1
notmyname,1501,4,2,1,adj_8_6,schema_learning,img/targets/BOSS/downsized/artichoke01b.jpg,4,2,playground,46,136703,0.0-0.0-0.46,3,3,0,1
notmyname,1930,9,11,0,adj_8_6,schema_learning,img/targets/BOSS/downsized/battleaxe.jpg,9,10,playground,47,140154,0.0-0.0-0.47,3,3,-1,1
notmyname,1336,2,5,1,adj_8_6,schema_learning,img/targets/BOSS/downsized/ballofstring.jpg,2,5,playground,48,143009,0.0-0.0-0.48,3,3,0,1
notmyname,1183,5,8,1,adj_8_6,schema_learning,img/targets/BOSS/downsized/basketball01.jpg,5,8,playground,49,145713,0.0-0.0-0.49,3,3,0,1
notmyname,1178,9,3,1,adj_8_6,schema_learning,img/targets/BOSS/downsized/badmintonracket.jpg,9,3,playground,50,148409,0.0-0.0-0.50,3,3,0,1
notmyname,1137,5,5,0,adj_8_6,schema_learning,img/targets/BOSS/downsized/barnowl.jpg,6,6,playground,51,151056,0.0-0.0-0.51,3,3,2,0
notmyname,1126,4,2,1,adj_8_6,schema_learning,img/targets/BOSS/downsized/artichoke01b.jpg,4,2,playground,52,153699,0.0-0.0-0.52,3,3,0,1
notmyname,1255,2,5,1,adj_8_6,schema_learning,img/targets/BOSS/downsized/ballofstring.jpg,2,5,playground,53,156473,0.0-0.0-0.53,3,3,0,1
notmyname,1605,6,6,1,adj_8_6,schema_learning,img/targets/BOSS/downsized/barnowl.jpg,6,6,playground,54,159591,0.0-0.0-0.54,3,3,0,1
notmyname,1096,5,8,1,adj_8_6,schema_learning,img/targets/BOSS/downsized/basketball01.jpg,5,8,playground,55,162209,0.0-0.0-0.55,3,3,0,1
notmyname,1425,9,10,1,adj_8_6,schema_learning,img/targets/BOSS/downsized/battleaxe.jpg,9,10,playground,56,165159,0.0-0.0-0.56,3,3,0,1
notmyname,1438,5,6,0,adj_8_6,schema_learning,img/targets/BOSS/downsized/barnowl.jpg,6,6,playground,57,168114,0.0-0.0-0.57,3,3,1,1
notmyname,1507,9,10,1,adj_8_6,schema_learning,img/targets/BOSS/downsized/battleaxe.jpg,9,10,playground,58,171142,0.0-0.0-0.58,3,3,0,1
notmyname,1385,5,8,1,adj_8_6,schema_learning,img/targets/BOSS/downsized/basketball01.jpg,5,8,playground,59,174051,0.0-0.0-0.59,3,3,0,1
notmyname,1476,9,3,1,adj_8_6,schema_learning,img/targets/BOSS/downsized/badmintonracket.jpg,9,3,playground,60,177042,0.0-0.0-0.60,3,3,0,1
notmyname,1461,9,10,1,adj_8_6,schema_learning,img/targets/BOSS/downsized/battleaxe.jpg,9,10,playground,61,180020,0.0-0.0-0.61,3,3,0,1
notmyname,1354,2,4,0,adj_8_6,schema_learning,img/targets/BOSS/downsized/ballofstring.jpg,2,5,playground,62,182882,0.0-0.0-0.62,3,3,1,1
notmyname,1449,10,6,1,adj_8_6,schema_learning,img/targets/BOSS/downsized/barrel01.jpg,10,6,playground,63,185842,0.0-0.0-0.63,3,3,0,1
notmyname,1369,4,11,0,adj_8_6,schema_learning,img/targets/BOSS/downsized/bassethound.jpg,4,10,playground,64,188725,0.0-0.0-0.64,3,3,-1,1
notmyname,1104,5,8,1,adj_8_6,schema_learning,img/targets/BOSS/downsized/basketball01.jpg,5,8,playground,65,191350,0.0-0.0-0.65,3,3,0,1
notmyname,1394,9,10,1,adj_8_6,schema_learning,img/targets/BOSS/downsized/battleaxe.jpg,9,10,playground,66,194267,0.0-0.0-0.66,3,3,0,1
notmyname,1678,7,6,0,adj_8_6,schema_learning,img/targets/BOSS/downsized/barnowl.jpg,6,6,playground,67,197456,0.0-0.0-0.67,3,3,-1,1
notmyname,1410,2,4,0,adj_8_6,schema_learning,img/targets/BOSS/downsized/ballofstring.jpg,2,5,playground,68,200381,0.0-0.0-0.68,3,3,1,1
notmyname,1415,11,6,0,adj_8_6,schema_learning,img/targets/BOSS/downsized/barrel01.jpg,10,6,playground,69,203312,0.0-0.0-0.69,3,3,-1,1
notmyname,1241,5,9,0,adj_8_6,schema_learning,img/targets/BOSS/downsized/basketball01.jpg,5,8,playground,70,206073,0.0-0.0-0.70,3,3,-1,1
notmyname,1376,4,2,1,adj_8_6,schema_learning,img/targets/BOSS/downsized/artichoke01b.jpg,4,2,playground,71,208972,0.0-0.0-0.71,3,3,0,1
notmyname,1446,9,10,1,adj_8_6,schema_learning,img/targets/BOSS/downsized/battleaxe.jpg,9,10,playground,72,211938,0.0-0.0-0.72,3,3,0,1
notmyname,1350,4,10,1,adj_8_6,schema_learning,img/targets/BOSS/downsized/bassethound.jpg,4,10,playground,73,214801,0.0-0.0-0.73,3,3,0,1
notmyname,1925,5,8,1,adj_8_6,schema_learning,img/targets/BOSS/downsized/basketball01.jpg,5,8,playground,74,218242,0.0-0.0-0.74,3,3,0,1
notmyname,1215,4,10,1,adj_8_6,schema_learning,img/targets/BOSS/downsized/bassethound.jpg,4,10,playground,75,220970,0.0-0.0-0.75,3,3,0,1
notmyname,1456,10,6,1,adj_8_6,schema_learning,img/targets/BOSS/downsized/barrel01.jpg,10,6,playground,76,223940,0.0-0.0-0.76,3,3,0,1
notmyname,1369,4,10,1,adj_8_6,schema_learning,img/targets/BOSS/downsized/bassethound.jpg,4,10,playground,77,226818,0.0-0.0-0.77,3,3,0,1
notmyname,1619,7,6,0,adj_8_6,schema_learning,img/targets/BOSS/downsized/barnowl.jpg,6,6,playground,78,229953,0.0-0.0-0.78,3,3,-1,1
notmyname,1332,9,10,1,adj_8_6,schema_learning,img/targets/BOSS/downsized/battleaxe.jpg,9,10,playground,79,232804,0.0-0.0-0.79,3,3,0,1
notmyname,2296,5,6,0,adj_8_6,new_pa_learning,img/targets/BOSS/downsized/bed.jpg,5,4,playground,0,3300,0.0-0.0-0.0,4,1,-2,0
notmyname,1098,4,6,0,adj_8_6,new_pa_learning,img/targets/BOSS/downsized/beachumbrella01.jpg,2,3,playground,1,5909,0.0-0.0-0.1,4,1,-5,0
notmyname,1543,5,7,0,adj_8_6,new_pa_learning,img/targets/BOSS/downsized/cartonofeggs.jpg,3,10,playground,2,8967,0.0-0.0-0.2,4,1,1,1
notmyname,1452,5,3,0,adj_8_6,new_pa_learning,img/targets/BOSS/downsized/bed.jpg,5,4,playground,3,11937,0.0-0.0-0.3,4,1,1,1
notmyname,1270,2,4,0,adj_8_6,new_pa_learning,img/targets/BOSS/downsized/beachumbrella01.jpg,2,3,playground,4,14716,0.0-0.0-0.4,4,1,-1,1
notmyname,1850,5,3,0,adj_8_6,new_pa_learning,img/targets/BOSS/downsized/bed.jpg,5,4,playground,5,18078,0.0-0.0-0.5,4,1,1,1
notmyname,1232,8,6,0,adj_8_6,new_pa_learning,img/targets/BOSS/downsized/carsidemirror01.jpg,7,9,playground,6,20828,0.0-0.0-0.6,4,1,2,0
notmyname,1345,2,3,1,adj_8_6,new_pa_learning,img/targets/BOSS/downsized/beachumbrella01.jpg,2,3,playground,7,23692,0.0-0.0-0.7,4,1,0,1
notmyname,1189,9,4,0,adj_8_6,new_pa_learning,img/targets/BOSS/downsized/beachpaddle01a.jpg,10,2,playground,8,26400,0.0-0.0-0.8,4,1,-1,1
notmyname,1137,1,3,0,adj_8_6,new_pa_learning,img/targets/BOSS/downsized/beachumbrella01.jpg,2,3,playground,9,29049,0.0-0.0-0.9,4,1,1,1
notmyname,2016,3,9,0,adj_8_6,new_pa_learning,img/targets/BOSS/downsized/cartonofeggs.jpg,3,10,playground,10,32580,0.0-0.0-0.10,4,1,1,1
notmyname,1143,7,8,0,adj_8_6,new_pa_learning,img/targets/BOSS/downsized/bench01.jpg,11,7,playground,11,35240,0.0-0.0-0.11,4,1,3,0
notmyname,1471,6,9,0,adj_8_6,new_pa_learning,img/targets/BOSS/downsized/carsidemirror01.jpg,7,9,playground,12,38229,0.0-0.0-0.12,4,1,1,1
notmyname,1419,10,6,0,adj_8_6,new_pa_learning,img/targets/BOSS/downsized/beachpaddle01a.jpg,10,2,playground,13,41165,0.0-0.0-0.13,4,1,-4,0
notmyname,1235,7,9,1,adj_8_6,new_pa_learning,img/targets/BOSS/downsized/carsidemirror01.jpg,7,9,playground,14,43911,0.0-0.0-0.14,4,1,0,1
notmyname,1154,10,6,0,adj_8_6,new_pa_learning,img/targets/BOSS/downsized/bench01.jpg,11,7,playground,15,46580,0.0-0.0-0.15,4,1,2,0
notmyname,1475,9,3,0,adj_8_6,new_pa_learning,img/targets/BOSS/downsized/beachpaddle01a.jpg,10,2,playground,16,49562,0.0-0.0-0.16,4,1,0,1
notmyname,1295,3,10,1,adj_8_6,new_pa_learning,img/targets/BOSS/downsized/cartonofeggs.jpg,3,10,playground,17,52378,0.0-0.0-0.17,4,1,0,1
notmyname,1184,2,3,1,adj_8_6,new_pa_learning,img/targets/BOSS/downsized/beachumbrella01.jpg,2,3,playground,18,55077,0.0-0.0-0.18,4,1,0,1
notmyname,1227,9,3,0,adj_8_6,new_pa_learning,img/targets/BOSS/downsized/bench01.jpg,11,7,playground,19,57822,0.0-0.0-0.19,4,1,6,0
notmyname,1445,9,2,0,adj_8_6,new_pa_learning,img/targets/BOSS/downsized/beachpaddle01a.jpg,10,2,playground,20,60779,0.0-0.0-0.20,4,1,1,1
notmyname,1325,10,7,0,adj_8_6,new_pa_learning,img/targets/BOSS/downsized/bench01.jpg,11,7,playground,21,63621,0.0-0.0-0.21,4,1,1,1
notmyname,1436,5,3,0,adj_8_6,new_pa_learning,img/targets/BOSS/downsized/bed.jpg,5,4,playground,22,66572,0.0-0.0-0.22,4,1,1,1
notmyname,1367,10,2,1,adj_8_6,new_pa_learning,img/targets/BOSS/downsized/beachpaddle01a.jpg,10,2,playground,23,69456,0.0-0.0-0.23,4,1,0,1
notmyname,1287,5,3,0,adj_8_6,new_pa_learning,img/targets/BOSS/downsized/bed.jpg,5,4,playground,24,72264,0.0-0.0-0.24,4,1,1,1
notmyname,1168,2,3,1,adj_8_6,new_pa_learning,img/targets/BOSS/downsized/beachumbrella01.jpg,2,3,playground,25,74946,0.0-0.0-0.25,4,1,0,1
notmyname,1482,10,2,1,adj_8_6,new_pa_learning,img/targets/BOSS/downsized/beachpaddle01a.jpg,10,2,playground,26,77940,0.0-0.0-0.26,4,1,0,1
notmyname,1377,1,2,0,adj_8_6,new_pa_learning,img/targets/BOSS/downsized/beachumbrella01.jpg,2,3,playground,27,80838,0.0-0.0-0.27,4,1,2,0
notmyname,1626,5,3,0,adj_8_6,new_pa_learning,img/targets/BOSS/downsized/bed.jpg,5,4,playground,28,83986,0.0-0.0-0.28,4,1,1,1
notmyname,1443,3,10,1,adj_8_6,new_pa_learning,img/targets/BOSS/downsized/cartonofeggs.jpg,3,10,playground,29,86938,0.0-0.0-0.29,4,1,0,1
notmyname,1430,9,2,0,adj_8_6,new_pa_learning,img/targets/BOSS/downsized/beachpaddle01a.jpg,10,2,playground,30,89877,0.0-0.0-0.30,4,1,1,1
notmyname,1249,3,10,1,adj_8_6,new_pa_learning,img/targets/BOSS/downsized/cartonofeggs.jpg,3,10,playground,31,92645,0.0-0.0-0.31,4,1,0,1
notmyname,1476,11,6,0,adj_8_6,new_pa_learning,img/targets/BOSS/downsized/bench01.jpg,11,7,playground,32,95637,0.0-0.0-0.32,4,1,1,1
notmyname,1412,6,2,0,adj_8_6,new_pa_learning,img/targets/BOSS/downsized/bed.jpg,5,4,playground,33,98564,0.0-0.0-0.33,4,1,1,1
notmyname,1206,10,2,1,adj_8_6,new_pa_learning,img/targets/BOSS/downsized/beachpaddle01a.jpg,10,2,playground,34,101283,0.0-0.0-0.34,4,1,0,1
notmyname,1450,11,8,0,adj_8_6,new_pa_learning,img/targets/BOSS/downsized/bench01.jpg,11,7,playground,35,104243,0.0-0.0-0.35,4,1,-1,1
notmyname,1229,4,10,0,adj_8_6,new_pa_learning,img/targets/BOSS/downsized/cartonofeggs.jpg,3,10,playground,36,106980,0.0-0.0-0.36,4,1,-1,1
notmyname,1630,10,2,1,adj_8_6,new_pa_learning,img/targets/BOSS/downsized/beachpaddle01a.jpg,10,2,playground,37,110124,0.0-0.0-0.37,4,1,0,1
notmyname,2151,2,3,1,adj_8_6,new_pa_learning,img/targets/BOSS/downsized/beachumbrella01.jpg,2,3,playground,38,113787,0.0-0.0-0.38,4,1,0,1
notmyname,1593,6,8,0,adj_8_6,new_pa_learning,img/targets/BOSS/downsized/carsidemirror01.jpg,7,9,playground,39,116902,0.0-0.0-0.39,4,1,2,0
notmyname,1256,12,6,0,adj_8_6,new_pa_learning,img/targets/BOSS/downsized/bench01.jpg,11,7,playground,40,119677,0.0-0.0-0.40,4,1,0,1
notmyname,1297,5,3,0,adj_8_6,new_pa_learning,img/targets/BOSS/downsized/bed.jpg,5,4,playground,41,122498,0.0-0.0-0.41,4,1,1,1
notmyname,1185,7,9,1,adj_8_6,new_pa_learning,img/targets/BOSS/downsized/carsidemirror01.jpg,7,9,playground,42,125199,0.0-0.0-0.42,4,1,0,1
notmyname,1333,3,11,0,adj_8_6,new_pa_learning,img/targets/BOSS/downsized/cartonofeggs.jpg,3,10,playground,43,128049,0.0-0.0-0.43,4,1,-1,1
notmyname,1373,7,9,1,adj_8_6,new_pa_learning,img/targets/BOSS/downsized/carsidemirror01.jpg,7,9,playground,44,130927,0.0-0.0-0.44,4,1,0,1
notmyname,1195,2,4,0,adj_8_6,new_pa_learning,img/targets/BOSS/downsized/beachumbrella01.jpg,2,3,playground,45,133643,0.0-0.0-0.45,4,1,-1,1
notmyname,1540,3,10,1,adj_8_6,new_pa_learning,img/targets/BOSS/downsized/cartonofeggs.jpg,3,10,playground,46,136703,0.0-0.0-0.46,4,1,0,1
notmyname,1470,11,7,1,adj_8_6,new_pa_learning,img/targets/BOSS/downsized/bench01.jpg,11,7,playground,47,139680,0.0-0.0-0.47,4,1,0,1
notmyname,1252,2,3,1,adj_8_6,new_pa_learning,img/targets/BOSS/downsized/beachumbrella01.jpg,2,3,playground,48,142447,0.0-0.0-0.48,4,1,0,1
notmyname,1284,5,3,0,adj_8_6,new_pa_learning,img/targets/BOSS/downsized/bed.jpg,5,4,playground,49,145248,0.0-0.0-0.49,4,1,1,1
notmyname,1283,7,9,1,adj_8_6,new_pa_learning,img/targets/BOSS/downsized/carsidemirror01.jpg,7,9,playground,50,148051,0.0-0.0-0.50,4,1,0,1
notmyname,1396,5,4,1,adj_8_6,new_pa_learning,img/targets/BOSS/downsized/bed.jpg,5,4,playground,51,150966,0.0-0.0-0.51,4,1,0,1
notmyname,1366,7,8,0,adj_8_6,new_pa_learning,img/targets/BOSS/downsized/carsidemirror01.jpg,7,9,playground,52,153846,0.0-0.0-0.52,4,1,1,1
notmyname,1412,3,10,1,adj_8_6,new_pa_learning,img/targets/BOSS/downsized/cartonofeggs.jpg,3,10,playground,53,156780,0.0-0.0-0.53,4,1,0,1
notmyname,1504,11,7,1,adj_8_6,new_pa_learning,img/targets/BOSS/downsized/bench01.jpg,11,7,playground,54,159787,0.0-0.0-0.54,4,1,0,1
notmyname,1286,7,9,1,adj_8_6,new_pa_learning,img/targets/BOSS/downsized/carsidemirror01.jpg,7,9,playground,55,162590,0.0-0.0-0.55,4,1,0,1
notmyname,1274,10,2,1,adj_8_6,new_pa_learning,img/targets/BOSS/downsized/beachpaddle01a.jpg,10,2,playground,56,165369,0.0-0.0-0.56,4,1,0,1
notmyname,1578,11,7,1,adj_8_6,new_pa_learning,img/targets/BOSS/downsized/bench01.jpg,11,7,playground,57,168462,0.0-0.0-0.57,4,1,0,1
notmyname,1202,3,11,0,adj_8_6,new_pa_learning,img/targets/BOSS/downsized/cartonofeggs.jpg,3,10,playground,58,171184,0.0-0.0-0.58,4,1,-1,1
notmyname,1117,7,9,1,adj_8_6,new_pa_learning,img/targets/BOSS/downsized/carsidemirror01.jpg,7,9,playground,59,173813,0.0-0.0-0.59,4,1,0,1
