ptp_trunk,condition,new_pa_status,accuracy_type,border_dist,sse,intercept,learning_rate,asymptote
5e8e505...,schema_ic,near_pa,correct_exact,3_4,1.36594162487199e-07,0.000204539803960305,-5.69852006444239e-05,0
5e8e505...,schema_ic,both,correct_exact,all,0.166666669105838,0.0833078024165994,8.23199318098076e-06,0
5e8e505...,schema_ic,far_pa,correct_exact,all,0.375000010461719,0.124983494282604,-5.77847255063459e-06,0
5e8e505...,schema_ic,near_pa,correct_exact,all,1.36594162487199e-07,0.000204539803960305,-5.69852006444239e-05,0
5e8e505...,schema_ic,both,correct_one_square_away,3_4,0.446509117868675,0.119327507882552,0.0475840466760563,0
5e8e505...,schema_ic,far_pa,correct_one_square_away,3_4,1.47457467309914,0.336133547352692,-0.0339190773241759,0
5e8e505...,schema_ic,near_pa,correct_one_square_away,3_4,1.16314516423456,1.7584752255321e-06,0.0977594612636401,0
5e8e505...,schema_ic,both,correct_one_square_away,all,0.203882472208188,0.13718042886245,0.167615092633051,0
5e8e505...,schema_ic,far_pa,correct_one_square_away,all,0.334456538335878,0.135651279036733,0.240393892107656,0
5e8e505...,schema_ic,near_pa,correct_one_square_away,all,0.382412154468002,0.128902239221496,0.0721146412829693,0
5e8e505...,schema_ic,both,mouse_error,3_4,12686.5011388716,192.645511278958,33.7275652329941,113.320632380565
5e8e505...,schema_ic,far_pa,mouse_error,3_4,19304.521121802,119.824743272486,0.0750110529492959,1.16393015241735e-07
5e8e505...,schema_ic,near_pa,mouse_error,3_4,42814.6742729514,242.937853023307,1.72482433603975,149.789981844692
5e8e505...,schema_ic,both,mouse_error,all,1476.81046977618,209.147652197206,1.193399289281,67.7168766941502
5e8e505...,schema_ic,far_pa,mouse_error,all,2100.01607267918,206.703696546418,1.25209118946064,50.6232345338226
5e8e505...,schema_ic,near_pa,mouse_error,all,14324.3307674121,215.243485352153,1.132532774269,102.071336446684
5f57c4a...,landmark_schema,both,correct_exact,3_4,1.36594162487199e-07,0.000204539803960305,-5.69852006444239e-05,0
5f57c4a...,landmark_schema,far_pa,correct_exact,3_4,1.36594162487199e-07,0.000204539803960305,-5.69852006444239e-05,0
5f57c4a...,landmark_schema,near_pa,correct_exact,3_4,1.36594162487199e-07,0.000204539803960305,-5.69852006444239e-05,0
5f57c4a...,landmark_schema,both,correct_exact,all,0.0198037927751622,3.95370098188095e-06,0.0226708921956225,0
5f57c4a...,landmark_schema,far_pa,correct_exact,all,0.0454878440386941,2.45130613414244e-06,0.0346708034177937,0
5f57c4a...,landmark_schema,near_pa,correct_exact,all,1.36594162487199e-07,0.000204539803960305,-5.69852006444239e-05,0
5f57c4a...,landmark_schema,both,correct_one_square_away,3_4,0.212491020804277,2.93926720702454e-06,0.0505356997523032,0
5f57c4a...,landmark_schema,far_pa,correct_one_square_away,3_4,1.36594162487199e-07,0.000204539803960305,-5.69852006444239e-05,0
5f57c4a...,landmark_schema,near_pa,correct_one_square_away,3_4,0.916001743195254,2.9751245016476e-07,0.109041034638503,0
5f57c4a...,landmark_schema,both,correct_one_square_away,all,0.149480848832286,0.0415870971179164,0.146674594704964,0
5f57c4a...,landmark_schema,far_pa,correct_one_square_away,all,0.15728259515042,0.127158504044553,0.184180300764073,0
5f57c4a...,landmark_schema,near_pa,correct_one_square_away,all,0.64462274050257,8.91221860074569e-07,0.0777121474665178,0
5f57c4a...,landmark_schema,both,mouse_error,3_4,14789.043023236,256.142983818016,0.124211293641269,4.48384826141639e-10
5f57c4a...,landmark_schema,far_pa,mouse_error,3_4,18108.4355605051,158.82384604207,0.0727499573298862,87.12119553464
5f57c4a...,landmark_schema,near_pa,mouse_error,3_4,32754.3928494406,352.108236620678,0.180461259378322,1.99321749664555e-10
5f57c4a...,landmark_schema,both,mouse_error,all,6768.68526680522,241.874149774848,0.288802936209562,32.7315299744266
5f57c4a...,landmark_schema,far_pa,mouse_error,all,6019.09422512213,261.806223006164,0.858781068224523,66.6085148946926
5f57c4a...,landmark_schema,near_pa,mouse_error,all,12656.9506352332,260.983654558911,0.151157050160041,1.35320857851299e-09
5f57c4a...,no_schema,both,correct_exact,3_4,0.188906817499116,0.124718751303588,0.0294300053030018,0
5f57c4a...,no_schema,both,correct_exact,all,0.150547220495234,0.0711567157188872,0.0558982068497546,0
5f57c4a...,no_schema,both,correct_one_square_away,3_4,0.458715888311193,0.487048980172946,0.200823373796157,0
5f57c4a...,no_schema,both,correct_one_square_away,all,0.111954004975625,0.269527605232875,0.38052595821655,0
5f57c4a...,no_schema,both,mouse_error,3_4,6209.41840896693,179.347919292811,0.991644865034351,54.2020958881006
5f57c4a...,no_schema,both,mouse_error,all,2338.97543843415,167.93715059822,0.657979354112777,47.4215183507182
5f57c4a...,random_locations,both,correct_exact,3_4,0.223102990358348,0.0141266391263327,0.0831980203336568,0
5f57c4a...,random_locations,both,correct_exact,all,0.0378543643340196,1.23679636220158e-07,0.0846150286495681,0
5f57c4a...,random_locations,both,correct_one_square_away,3_4,0.440502804475087,0.0276244235528794,0.465585098100404,0
5f57c4a...,random_locations,both,correct_one_square_away,all,0.114306842166422,2.73039015309319e-06,0.446913742205352,0
5f57c4a...,random_locations,both,mouse_error,3_4,2689.83763742824,133.733798605544,0.297414489718361,6.84231650427189e-10
5f57c4a...,random_locations,both,mouse_error,all,828.445880404212,155.371472674832,0.289128423842867,6.62547588992082e-09
5f57c4a...,schema_c,both,correct_exact,3_4,1.36594162487199e-07,0.000204539803960305,-5.69852006444239e-05,0
5f57c4a...,schema_c,far_pa,correct_exact,3_4,1.36594162487199e-07,0.000204539803960305,-5.69852006444239e-05,0
5f57c4a...,schema_c,near_pa,correct_exact,3_4,1.36594162487199e-07,0.000204539803960305,-5.69852006444239e-05,0
5f57c4a...,schema_c,both,correct_exact,all,1.36594162487199e-07,0.000204539803960305,-5.69852006444239e-05,0
5f57c4a...,schema_c,far_pa,correct_exact,all,1.36594162487199e-07,0.000204539803960305,-5.69852006444239e-05,0
5f57c4a...,schema_c,near_pa,correct_exact,all,1.36594162487199e-07,0.000204539803960305,-5.69852006444239e-05,0
5f57c4a...,schema_c,both,correct_one_square_away,3_4,0.203070289424482,0.244589703259588,-0.0132776000671669,0
5f57c4a...,schema_c,far_pa,correct_one_square_away,3_4,0.748179467846324,4.00324641219624e-07,0.0477406007489481,0
5f57c4a...,schema_c,near_pa,correct_one_square_away,3_4,0.420535015164964,0.380193004259172,-0.0528073213865844,0
5f57c4a...,schema_c,both,correct_one_square_away,all,0.299215553453826,0.301553746103984,0.032403398465218,0
5f57c4a...,schema_c,far_pa,correct_one_square_away,all,0.342060235243398,0.242441422558703,0.0900240007267914,0
5f57c4a...,schema_c,near_pa,correct_one_square_away,all,0.420535015164964,0.380193004259172,-0.0528073213865844,0
5f57c4a...,schema_c,both,mouse_error,3_4,3443.84052017443,131.013001698591,0.057685334529507,1.44339542182191e-08
5f57c4a...,schema_c,far_pa,mouse_error,3_4,7649.31148861015,188.55846391367,5.02719006180771,100.946955475341
5f57c4a...,schema_c,near_pa,mouse_error,3_4,7381.37201160823,119.596690700879,0.0355733709767026,1.94774726162534e-06
5f57c4a...,schema_c,both,mouse_error,all,5671.02483763072,141.203325509889,0.0901919369911371,6.34489171723835e-08
5f57c4a...,schema_c,far_pa,mouse_error,all,9296.80133482864,194.446152469079,33.2188365418692,91.9338420367472
5f57c4a...,schema_c,near_pa,mouse_error,all,7381.37201160823,119.596690700879,0.0355733709767026,1.94774726162534e-06
5f57c4a...,schema_ic,both,correct_exact,3_4,0.349116672674044,0.28070733275526,0.0415535675075527,0
5f57c4a...,schema_ic,far_pa,correct_exact,3_4,1.35159022018478,0.879304432807923,-0.318278093204493,0
5f57c4a...,schema_ic,near_pa,correct_exact,3_4,0.916001743195254,2.9751245016476e-07,0.109041034638503,0
5f57c4a...,schema_ic,both,correct_exact,all,0.0665261864599955,0.123917516465415,0.0218859163514933,0
5f57c4a...,schema_ic,far_pa,correct_exact,all,0.0921687861487379,0.165220317533266,0.00778201266539072,0
5f57c4a...,schema_ic,near_pa,correct_exact,all,0.404315116492256,0.0521279196009328,0.0453765522306094,0
5f57c4a...,schema_ic,both,correct_one_square_away,3_4,0.81777157330574,0.213896793569438,0.148397039789706,0
5f57c4a...,schema_ic,far_pa,correct_one_square_away,3_4,1.72872031108004,0.893594536560423,-0.277019692320993,0
5f57c4a...,schema_ic,near_pa,correct_one_square_away,3_4,1.07418074569664,1.75436803981898e-07,0.168939263781698,0
5f57c4a...,schema_ic,both,correct_one_square_away,all,0.46814815888563,0.179086984648642,0.178536370365956,0
5f57c4a...,schema_ic,far_pa,correct_one_square_away,all,0.423390829153683,0.205374380800639,0.174221614516282,0
5f57c4a...,schema_ic,near_pa,correct_one_square_away,all,0.674394812512749,0.125878755860322,0.187057954659321,0
5f57c4a...,schema_ic,both,mouse_error,3_4,9628.37017156232,137.687399165324,0.161024666599981,4.2533925132881
5f57c4a...,schema_ic,far_pa,mouse_error,3_4,6147.90103778027,171.669653430085,36.0587208499549,40.2323819028381
5f57c4a...,schema_ic,near_pa,mouse_error,3_4,46160.1534527667,184.805504004683,0.149202787531074,5.12511641432503e-08
5f57c4a...,schema_ic,both,mouse_error,all,5762.37700397324,196.619928882534,0.346785751078722,22.5039665874882
5f57c4a...,schema_ic,far_pa,mouse_error,all,10051.3546444768,205.942187975796,0.374965378841239,11.7192094827474
5f57c4a...,schema_ic,near_pa,mouse_error,all,3810.35249829593,179.370333261581,0.310552205777143,39.653695713275
5f91927...,landmark_schema,both,correct_exact,3_4,1.25219150756658,0.557121328346535,-0.114462067220769,0
5f91927...,landmark_schema,far_pa,correct_exact,3_4,1.50350076726526,0.682551444394835,-0.169095030622609,0
5f91927...,landmark_schema,near_pa,correct_exact,3_4,1.39176979698679,0.426287297874141,-0.0721991223842243,0
5f91927...,landmark_schema,both,correct_exact,all,0.472169981243401,0.177456890419124,0.0535718977823854,0
5f91927...,landmark_schema,far_pa,correct_exact,all,0.343884272957787,0.136610772662242,0.100066399326897,0
5f91927...,landmark_schema,near_pa,correct_exact,all,0.953329829573988,0.257821460036443,-0.0253239075648522,0
5f91927...,landmark_schema,both,correct_one_square_away,3_4,0,0.5,36.7875092041563,0
5f91927...,landmark_schema,far_pa,correct_one_square_away,3_4,3.92083593183322e-27,4.20220011331193e-18,30.4018452512684,0
5f91927...,landmark_schema,near_pa,correct_one_square_away,3_4,6.8899474303147e-07,0.999218749999915,1.08515624999999,0
5f91927...,landmark_schema,both,correct_one_square_away,all,0.0287303758335444,0.358036949728806,0.873806252735149,0
5f91927...,landmark_schema,far_pa,correct_one_square_away,all,3.08148791101958e-33,0.25,36.5510319685923,0
5f91927...,landmark_schema,near_pa,correct_one_square_away,all,0.173152809619074,0.383166498342565,0.305034527134748,0
5f91927...,landmark_schema,both,mouse_error,3_4,1072.78864840318,83.703566045871,36.2369659284045,27.5565313271479
5f91927...,landmark_schema,far_pa,mouse_error,3_4,557.367340395534,139.350113392315,36.2651824906517,28.7554314654053
5f91927...,landmark_schema,near_pa,mouse_error,3_4,424.939205507916,18.8777705958328,-1.3073799498424,18.8730071516916
5f91927...,landmark_schema,both,mouse_error,all,1070.44133238737,152.280851936324,2.08729697483424,35.285497646281
5f91927...,landmark_schema,far_pa,mouse_error,all,275.815816487494,191.378145790698,3.70362368435781,28.5533105902955
5f91927...,landmark_schema,near_pa,mouse_error,all,3082.23925646617,84.5937383175308,0.123414916218736,1.75194119649404e-09
5f91927...,no_schema,both,correct_exact,3_4,0.142101311274943,2.78581028375385e-05,0.025882224801244,0
5f91927...,no_schema,both,correct_exact,all,0.106596168846726,6.71265005746494e-07,0.0450931225134065,0
5f91927...,no_schema,both,correct_one_square_away,3_4,0.269817137194203,4.56971329833875e-08,0.654057895957106,0
5f91927...,no_schema,both,correct_one_square_away,all,0.16053949474731,0.00207737696670767,0.417804656716979,0
5f91927...,no_schema,both,mouse_error,3_4,308.614429907991,185.00715204697,1.13909302556982,37.0924412904669
5f91927...,no_schema,both,mouse_error,all,3271.52789131608,216.362694622939,0.361437783400759,5.22253940773438
5f91927...,random_locations,both,correct_exact,3_4,0.412226165081793,0.0463018029275227,0.0251131109354818,0
5f91927...,random_locations,both,correct_exact,all,0.203797453469024,0.0875018209866521,0.026514739592749,0
5f91927...,random_locations,both,correct_one_square_away,3_4,0.384862782208227,0.139156702145076,0.252233652437313,0
5f91927...,random_locations,both,correct_one_square_away,all,0.183522378005713,0.202227975228246,0.291308363493735,0
5f91927...,random_locations,both,mouse_error,3_4,6586.09511260887,166.064227440178,0.524871605032522,34.0898407481677
5f91927...,random_locations,both,mouse_error,all,2080.16337742253,144.047112562887,1.04979203264609,47.4774545046038
5f91927...,schema_c,both,correct_exact,3_4,0.31247200192893,0.241959264755859,0.0197171109179548,0
5f91927...,schema_c,far_pa,correct_exact,3_4,0.675431022700918,1.0476917035327e-06,0.0533493714052049,0
5f91927...,schema_c,near_pa,correct_exact,3_4,0.836751767594924,0.502587882214202,-0.061368957360808,0
5f91927...,schema_c,both,correct_exact,all,0.155208056045665,0.122973356855344,0.0551718869152681,0
5f91927...,schema_c,far_pa,correct_exact,all,0.246757335959873,7.41647527752389e-06,0.0770097970936137,0
5f91927...,schema_c,near_pa,correct_exact,all,0.836751767594924,0.502587882214202,-0.061368957360808,0
5f91927...,schema_c,both,correct_one_square_away,3_4,0.310540561426211,0.103483463278367,0.354129617818385,0
5f91927...,schema_c,far_pa,correct_one_square_away,3_4,1.81837250139763,0.234037301473769,0.0610927386323254,0
5f91927...,schema_c,near_pa,correct_one_square_away,3_4,0.207988047980399,0.0156932370268055,0.692861577948324,0
5f91927...,schema_c,both,correct_one_square_away,all,0.224064227540556,0.102919618660486,0.497880988236009,0
5f91927...,schema_c,far_pa,correct_one_square_away,all,0.462273248399597,0.139860949359782,0.426594668453268,0
5f91927...,schema_c,near_pa,correct_one_square_away,all,0.207988047980399,0.0156932370268055,0.692861577948324,0
5f91927...,schema_c,both,mouse_error,3_4,2596.43938690613,218.905330996836,0.863602769611486,31.9725858325767
5f91927...,schema_c,far_pa,mouse_error,3_4,15539.0901018145,267.043555798455,0.509023561513854,33.739450950329
5f91927...,schema_c,near_pa,mouse_error,3_4,942.648291771071,199.130705867197,1.37104356820111,26.838266549853
5f91927...,schema_c,both,mouse_error,all,4241.65047729941,195.751994518787,0.637404416559203,22.6280644110219
5f91927...,schema_c,far_pa,mouse_error,all,9085.66059304363,198.837120964846,0.491890012295972,17.266672499589
5f91927...,schema_c,near_pa,mouse_error,all,942.648291771071,199.130705867197,1.37104356820111,26.838266549853
5f91927...,schema_ic,both,correct_exact,3_4,0.33687369894174,0.00413325414992706,0.0871385918604208,0
5f91927...,schema_ic,far_pa,correct_exact,3_4,1.36594162487199e-07,0.000204539803960305,-5.69852006444239e-05,0
5f91927...,schema_ic,near_pa,correct_exact,3_4,1.27621765149804,1.14358502953808e-07,0.262938276196404,0
5f91927...,schema_ic,both,correct_exact,all,0.282152749690194,1.17272138419605e-06,0.0761234278976912,0
5f91927...,schema_ic,far_pa,correct_exact,all,0.374046108214173,9.31917746135135e-07,0.0709816137484445,0
5f91927...,schema_ic,near_pa,correct_exact,all,0.33687369894174,0.00413325414992706,0.0871385918604208,0
5f91927...,schema_ic,both,correct_one_square_away,3_4,0.0781185536192944,0.4375180174099,0.692934414427803,0
5f91927...,schema_ic,far_pa,correct_one_square_away,3_4,3.92083593183322e-27,4.20220011331193e-18,30.4018452512684,0
5f91927...,schema_ic,near_pa,correct_one_square_away,3_4,0.748949883226137,0.648037944151085,0.337796339667259,0
5f91927...,schema_ic,both,correct_one_square_away,all,0.0664023629566093,0.11768777179118,0.55954231157685,0
5f91927...,schema_ic,far_pa,correct_one_square_away,all,0.124116748896639,2.93185628981403e-05,0.803202640235389,0
5f91927...,schema_ic,near_pa,correct_one_square_away,all,0.42662068941456,0.230490441438069,0.400023173641782,0
5f91927...,schema_ic,both,mouse_error,3_4,287.816728407373,89.1656465717165,0.892353482494863,27.447281036398
5f91927...,schema_ic,far_pa,mouse_error,3_4,216.671874941254,145.622884615481,3.35675432930421,38.7300020941736
5f91927...,schema_ic,near_pa,mouse_error,3_4,2538.75007438332,47.872205891778,0.234105853382943,8.46425980032183
5f91927...,schema_ic,both,mouse_error,all,745.87933291087,145.52340801767,0.512483117816087,23.4070782311311
5f91927...,schema_ic,far_pa,mouse_error,all,981.492308352775,159.758309896042,0.766781187346141,28.5999109252902
5f91927...,schema_ic,near_pa,mouse_error,all,3299.23577154136,128.072737152433,0.236441962181788,3.90579192699266e-09
6047ae5...,landmark_schema,both,correct_exact,3_4,0.217161314492252,0.0846222787712443,-0.00678678780283992,0
6047ae5...,landmark_schema,far_pa,correct_exact,3_4,0.86811718382868,0.172497843307602,-0.0157338775615346,0
6047ae5...,landmark_schema,near_pa,correct_exact,3_4,1.36594162487199e-07,0.000204539803960305,-5.69852006444239e-05,0
6047ae5...,landmark_schema,both,correct_exact,all,0.186514687464346,0.224423944090148,-0.01315554370717,0
6047ae5...,landmark_schema,far_pa,correct_exact,all,0.192235281965063,0.277440738393396,-0.0326520708190894,0
6047ae5...,landmark_schema,near_pa,correct_exact,all,0.455126503373037,0.122444002202972,0.0223974516201995,0
6047ae5...,landmark_schema,both,correct_one_square_away,3_4,0.571159134203212,4.0235569482506e-07,0.378750909033318,0
6047ae5...,landmark_schema,far_pa,correct_one_square_away,3_4,0.571159134203212,4.0235569482506e-07,0.378750909033318,0
6047ae5...,landmark_schema,near_pa,correct_one_square_away,3_4,0.571159134203212,4.0235569482506e-07,0.378750909033318,0
6047ae5...,landmark_schema,both,correct_one_square_away,all,0.178220830814198,0.00694335414953928,0.355117137976609,0
6047ae5...,landmark_schema,far_pa,correct_one_square_away,all,0.230613916552695,0.074447959881307,0.283728501205874,0
6047ae5...,landmark_schema,near_pa,correct_one_square_away,all,0.249253575612849,8.73049568350531e-08,0.479130805586379,0
6047ae5...,landmark_schema,both,mouse_error,3_4,1800.92769694063,162.069421369992,0.516708414369866,38.0004823041975
6047ae5...,landmark_schema,far_pa,mouse_error,3_4,2615.03906006282,156.658261673179,0.769013842123851,37.0763833386326
6047ae5...,landmark_schema,near_pa,mouse_error,3_4,2435.11914371865,260.1718539752,0.738935021479337,48.7781266358342
6047ae5...,landmark_schema,both,mouse_error,all,2527.8147217503,170.940939054661,0.217127271434079,7.06987731844611e-09
6047ae5...,landmark_schema,far_pa,mouse_error,all,4347.45112987205,191.757688475118,0.214180247081699,8.56403337543568e-10
6047ae5...,landmark_schema,near_pa,mouse_error,all,2226.71344408367,130.802628546336,0.500719838431967,37.8595742630789
6047ae5...,no_schema,both,correct_exact,3_4,0.280100795565074,1.69011419053428e-06,0.0496120500464126,0
6047ae5...,no_schema,both,correct_exact,all,0.0984442100773143,0.0387634522987336,0.0346269958222548,0
6047ae5...,no_schema,both,correct_one_square_away,3_4,0.193885315952859,0.00106398628186584,0.565821353436283,0
6047ae5...,no_schema,both,correct_one_square_away,all,0.0529226205986,0.00306674685386007,1.11458061661694,0
6047ae5...,no_schema,both,mouse_error,3_4,1771.95658455458,121.571715898116,0.214138178113326,4.77613771300008e-10
6047ae5...,no_schema,both,mouse_error,all,796.830988379021,136.123948184372,1.89249840319484,42.5608089107421
6047ae5...,random_locations,both,correct_exact,3_4,0.281318024771397,5.83082437325614e-06,0.0491807021200657,0
6047ae5...,random_locations,both,correct_exact,all,0.0882322533502735,0.00445322169725659,0.0607899467525203,0
6047ae5...,random_locations,both,correct_one_square_away,3_4,0.203142638014701,0.00825605162067214,0.265604439727065,0
6047ae5...,random_locations,both,correct_one_square_away,all,0.0506801333830983,8.16019140434699e-06,0.406968911959406,0
6047ae5...,random_locations,both,mouse_error,3_4,3036.9213623031,152.99599605248,0.162532932652529,2.0144451035643e-10
6047ae5...,random_locations,both,mouse_error,all,790.113262075056,158.799193247527,0.242226840586416,7.926037544159e-09
6047ae5...,schema_c,both,correct_exact,3_4,0.422002653523352,0.0860188106303421,0.026881402516901,0
6047ae5...,schema_c,far_pa,correct_exact,3_4,1.36594162487199e-07,0.000204539803960305,-5.69852006444239e-05,0
6047ae5...,schema_c,near_pa,correct_exact,3_4,0.951531340984873,0.132200915047473,0.0429277571303318,0
6047ae5...,schema_c,both,correct_exact,all,0.180537065706893,0.0620737619239645,0.058345960814622,0
6047ae5...,schema_c,far_pa,correct_exact,all,0.432464298407751,0.0258997394153749,0.0659671773824061,0
6047ae5...,schema_c,near_pa,correct_exact,all,0.951531340984873,0.132200915047473,0.0429277571303318,0
6047ae5...,schema_c,both,correct_one_square_away,3_4,0.62340726997055,0.565993355773389,0.0775089778006077,0
6047ae5...,schema_c,far_pa,correct_one_square_away,3_4,1.65717911942959,0.129660245838385,0.099553632089937,0
6047ae5...,schema_c,near_pa,correct_one_square_away,3_4,0.461463549620873,0.775739276246235,0.051422965728748,0
6047ae5...,schema_c,both,correct_one_square_away,all,0.231019196598022,0.5070243986255,0.270048366569517,0
6047ae5...,schema_c,far_pa,correct_one_square_away,all,0.25,5.47739262180903e-10,18.4860715034768,0
6047ae5...,schema_c,near_pa,correct_one_square_away,all,0.461463549620873,0.775739276246235,0.051422965728748,0
6047ae5...,schema_c,both,mouse_error,3_4,3924.46973908943,71.0449931634735,0.0491996328766993,6.95929885747879e-08
6047ae5...,schema_c,far_pa,mouse_error,3_4,1388.08917912191,76.5443665340528,0.0377149107790576,2.05557548360161e-06
6047ae5...,schema_c,near_pa,mouse_error,3_4,7585.68619064202,68.490712247894,0.0570452098204784,3.60344664048107e-08
6047ae5...,schema_c,both,mouse_error,all,1315.64193523112,77.8752746386341,0.112056300866434,1.58848067896425e-08
6047ae5...,schema_c,far_pa,mouse_error,all,989.025271964043,138.746218495,34.7959699679144,44.6847855213662
6047ae5...,schema_c,near_pa,mouse_error,all,7585.68619064202,68.490712247894,0.0570452098204784,3.60344664048107e-08
6047ae5...,schema_ic,both,correct_exact,3_4,0.817173786930818,0.525861213452822,-0.09774773649856,0
6047ae5...,schema_ic,far_pa,correct_exact,3_4,1.50000000246002,0.249983010526961,-2.06982581027974e-07,0
6047ae5...,schema_ic,near_pa,correct_exact,3_4,1.29229718089209,0.725723348025875,-0.202782511807735,0
6047ae5...,schema_ic,both,correct_exact,all,0.58838808670187,0.482463105027181,-0.0424715545498701,0
6047ae5...,schema_ic,far_pa,correct_exact,all,0.616595965655776,0.389630854390752,0.00795965880004223,0
6047ae5...,schema_ic,near_pa,correct_exact,all,1.19769858716,0.594401272961439,-0.112843101034361,0
6047ae5...,schema_ic,both,correct_one_square_away,3_4,0.287591493195843,1.20662826485395e-07,0.978389952856681,0
6047ae5...,schema_ic,far_pa,correct_one_square_away,3_4,1.30196414383536,2.88108063734408e-07,0.56606289397203,0
6047ae5...,schema_ic,near_pa,correct_one_square_away,3_4,3.92083593183322e-27,4.20220011331193e-18,30.4018452512684,0
6047ae5...,schema_ic,both,correct_one_square_away,all,0.0644689674796898,6.63455274255717e-06,1.27618842275168,0
6047ae5...,schema_ic,far_pa,correct_one_square_away,all,0.15917030551659,5.04225162859841e-08,0.945088608468899,0
6047ae5...,schema_ic,near_pa,correct_one_square_away,all,3.92083593183322e-27,4.20220011331193e-18,30.4018452512684,0
6047ae5...,schema_ic,both,mouse_error,3_4,2420.00848447857,168.461495487092,1.58394831614713,32.5963908582552
6047ae5...,schema_ic,far_pa,mouse_error,3_4,12305.4509493488,126.353887013576,0.798010179128639,40.8446077115645
6047ae5...,schema_ic,near_pa,mouse_error,3_4,757.525287233379,222.992432917197,38.2080517849597,22.6269425504987
6047ae5...,schema_ic,both,mouse_error,all,1223.72819730976,136.494537975187,1.34066791699425,31.8975970455989
6047ae5...,schema_ic,far_pa,mouse_error,all,3392.79956449422,131.323514491425,0.975780193496704,32.9513784919443
6047ae5...,schema_ic,near_pa,mouse_error,all,692.856572194018,149.687168616792,37.3497314641758,27.5708429876098
604fa68...,landmark_schema,both,correct_exact,3_4,1.36594162487199e-07,0.000204539803960305,-5.69852006444239e-05,0
604fa68...,landmark_schema,far_pa,correct_exact,3_4,1.36594162487199e-07,0.000204539803960305,-5.69852006444239e-05,0
604fa68...,landmark_schema,near_pa,correct_exact,3_4,1.36594162487199e-07,0.000204539803960305,-5.69852006444239e-05,0
604fa68...,landmark_schema,both,correct_exact,all,0.121969677757546,0.123415372956513,0.0220499244978417,0
604fa68...,landmark_schema,far_pa,correct_exact,all,0.0879688385564403,0.146440623298893,0.0142424035947623,0
604fa68...,landmark_schema,near_pa,correct_exact,all,0.428730152014246,0.0714767004133119,0.0393854649305559,0
604fa68...,landmark_schema,both,correct_one_square_away,3_4,0.812330957052379,3.70740027112277e-07,0.161649861301212,0
604fa68...,landmark_schema,far_pa,correct_one_square_away,3_4,1.54707615435961,0.00350513090161147,0.152176919317025,0
604fa68...,landmark_schema,near_pa,correct_one_square_away,3_4,1.07418074569664,1.75436803981898e-07,0.168939263781698,0
604fa68...,landmark_schema,both,correct_one_square_away,all,0.204069602344701,0.251250341168975,0.157591182473297,0
604fa68...,landmark_schema,far_pa,correct_one_square_away,all,0.266691278972753,0.313498203816561,0.0968329744231231,0
604fa68...,landmark_schema,near_pa,correct_one_square_away,all,0.247025895586791,0.0663911782965206,0.341708054654204,0
604fa68...,landmark_schema,both,mouse_error,3_4,4616.91769994929,196.311623901688,0.191335617970407,5.84864750998635e-08
604fa68...,landmark_schema,far_pa,mouse_error,3_4,3874.30320590961,195.376042504438,0.724917265477315,52.8935799067696
604fa68...,landmark_schema,near_pa,mouse_error,3_4,14522.7184396636,223.9167265987,0.166332375348781,5.76111841474323e-10
604fa68...,landmark_schema,both,mouse_error,all,2765.58374110055,194.804214996096,0.868193498287817,73.19683434757
604fa68...,landmark_schema,far_pa,mouse_error,all,6146.20806375968,208.535200284245,34.4134655879645,90.7213588558804
604fa68...,landmark_schema,near_pa,mouse_error,all,1500.20754835176,184.216977998234,0.384867076402846,32.6315217641802
604fa68...,no_schema,both,correct_exact,3_4,0.143252426740186,0.163138640932991,-0.02555058506332,0
604fa68...,no_schema,both,correct_exact,all,0.0796965361484727,0.138895876558761,0.00231175703644095,0
604fa68...,no_schema,both,correct_one_square_away,3_4,0.241406649866351,0.216591484168019,0.0678503033560262,0
604fa68...,no_schema,both,correct_one_square_away,all,0.206451772548989,0.257265264426677,0.0733013676865445,0
604fa68...,no_schema,both,mouse_error,3_4,1461.54062215188,125.222474375373,0.170486279354009,74.7476066164242
604fa68...,no_schema,both,mouse_error,all,4942.73126967452,138.728496147642,0.16451879959256,78.390995645163
604fa68...,random_locations,both,correct_exact,3_4,1.36594162487199e-07,0.000204539803960305,-5.69852006444239e-05,0
604fa68...,random_locations,both,correct_exact,all,0.0639489704817037,0.0220580345149252,0.0326042653499461,0
604fa68...,random_locations,both,correct_one_square_away,3_4,0.291308505880481,1.86296819219202e-05,0.0702941523688101,0
604fa68...,random_locations,both,correct_one_square_away,all,0.13799902802021,0.145578017911111,0.147850552391085,0
604fa68...,random_locations,both,mouse_error,3_4,5002.88670489819,168.527257106461,0.0498856426169556,6.14935676058506e-08
604fa68...,random_locations,both,mouse_error,all,1212.25916646541,249.084116879496,1.84147550166456,90.0362736862329
604fa68...,schema_c,both,correct_exact,3_4,0.143826941397925,0.128287030910723,0.125246873005671,0
604fa68...,schema_c,far_pa,correct_exact,3_4,1.36594162487199e-07,0.000204539803960305,-5.69852006444239e-05,0
604fa68...,schema_c,near_pa,correct_exact,3_4,0.393064927945468,0.203442127131118,0.244655827512663,0
604fa68...,schema_c,both,correct_exact,all,0.0642250818255773,0.0262262926280512,0.0788778982301664,0
604fa68...,schema_c,far_pa,correct_exact,all,0.0512693367552856,8.08562326497584e-06,0.0241891378929724,0
