ptp_trunk,condition,border_dist,new_pa_status,accuracy_type,new_pa_img_row_number_across_sessions,correct_mean,correct_sd,correct_n,ci_95,y_hat_i_c_ml
5f57c4a...,landmark_schema,3_4,near_pa,mouse_error,4,297.0407317003217,NA,1,NA,204.45116200242921
5f57c4a...,landmark_schema,3_4,near_pa,mouse_error,5,266.30341490311855,NA,1,NA,170.570238378678
5f57c4a...,landmark_schema,3_4,near_pa,mouse_error,6,127.26820612023452,NA,1,NA,142.30394161424894
5f57c4a...,landmark_schema,3_4,near_pa,mouse_error,7,19.344153873005148,NA,1,NA,118.72183559944511
5f57c4a...,landmark_schema,3_4,near_pa,mouse_error,8,43.54461837084463,NA,1,NA,99.04767280662834
5f57c4a...,landmark_schema,3_4,near_pa,correct_exact,1,0,NA,1,NA,2.04539803960305e-4
5f57c4a...,landmark_schema,3_4,near_pa,correct_exact,2,0,NA,1,NA,1.4756463570232052e-4
5f57c4a...,landmark_schema,3_4,near_pa,correct_exact,3,0,NA,1,NA,9.058622061053039e-5
5f57c4a...,landmark_schema,3_4,near_pa,correct_exact,4,0,NA,1,NA,3.360455849978731e-5
5f57c4a...,landmark_schema,3_4,near_pa,correct_exact,5,0,NA,1,NA,-2.338035081505608e-5
5f57c4a...,landmark_schema,3_4,near_pa,correct_exact,6,0,NA,1,NA,-8.036850751870302e-5
5f57c4a...,landmark_schema,3_4,near_pa,correct_exact,7,0,NA,1,NA,-1.3735991179652295e-4
5f57c4a...,landmark_schema,3_4,near_pa,correct_exact,8,0,NA,1,NA,-1.943545638334411e-4
5f57c4a...,landmark_schema,3_4,near_pa,correct_one_square_away,1,0,NA,1,NA,2.9751245016476e-7
5f57c4a...,landmark_schema,3_4,near_pa,correct_one_square_away,2,0,NA,1,NA,0.10330664553283186
5f57c4a...,landmark_schema,3_4,near_pa,correct_one_square_away,3,0,NA,1,NA,0.19594078883679164
5f57c4a...,landmark_schema,3_4,near_pa,correct_one_square_away,4,0,NA,1,NA,0.2790052342469183
5f57c4a...,landmark_schema,3_4,near_pa,correct_one_square_away,5,0,NA,1,NA,0.3534885925984062
5f57c4a...,landmark_schema,3_4,near_pa,correct_one_square_away,6,0,NA,1,NA,0.42027734492106733
5f57c4a...,landmark_schema,3_4,near_pa,correct_one_square_away,7,1,NA,1,NA,0.48016639309968884
5f57c4a...,landmark_schema,3_4,near_pa,correct_one_square_away,8,1,NA,1,NA,0.533868520583874
5f57c4a...,landmark_schema,5,both,mouse_error,1,200.78203793619713,NA,1,NA,NA
5f57c4a...,landmark_schema,5,both,mouse_error,2,117.47042929100284,NA,1,NA,NA
5f57c4a...,landmark_schema,5,both,mouse_error,3,97.5172510780144,NA,1,NA,NA
5f57c4a...,landmark_schema,5,both,mouse_error,4,148.36480127649045,NA,1,NA,NA
5f57c4a...,landmark_schema,5,both,mouse_error,5,121.59302717595487,NA,1,NA,NA
5f57c4a...,landmark_schema,5,both,mouse_error,6,161.20519302371278,NA,1,NA,NA
5f57c4a...,landmark_schema,5,both,mouse_error,7,50.239941857176746,NA,1,NA,NA
5f57c4a...,landmark_schema,5,both,mouse_error,8,94.32418437395842,NA,1,NA,NA
5f57c4a...,landmark_schema,5,both,correct_exact,1,0,NA,1,NA,NA
5f57c4a...,landmark_schema,5,both,correct_exact,2,0,NA,1,NA,NA
5f57c4a...,landmark_schema,5,both,correct_exact,3,0,NA,1,NA,NA
5f57c4a...,landmark_schema,5,both,correct_exact,4,0,NA,1,NA,NA
5f57c4a...,landmark_schema,5,both,correct_exact,5,0,NA,1,NA,NA
5f57c4a...,landmark_schema,5,both,correct_exact,6,0,NA,1,NA,NA
5f57c4a...,landmark_schema,5,both,correct_exact,7,0,NA,1,NA,NA
5f57c4a...,landmark_schema,5,both,correct_exact,8,0,NA,1,NA,NA
5f57c4a...,landmark_schema,5,both,correct_one_square_away,1,0,NA,1,NA,NA
5f57c4a...,landmark_schema,5,both,correct_one_square_away,2,0,NA,1,NA,NA
5f57c4a...,landmark_schema,5,both,correct_one_square_away,3,0,NA,1,NA,NA
5f57c4a...,landmark_schema,5,both,correct_one_square_away,4,0,NA,1,NA,NA
5f57c4a...,landmark_schema,5,both,correct_one_square_away,5,0,NA,1,NA,NA
5f57c4a...,landmark_schema,5,both,correct_one_square_away,6,0,NA,1,NA,NA
5f57c4a...,landmark_schema,5,both,correct_one_square_away,7,1,NA,1,NA,NA
5f57c4a...,landmark_schema,5,both,correct_one_square_away,8,0,NA,1,NA,NA
5f57c4a...,landmark_schema,5,near_pa,mouse_error,1,200.78203793619713,NA,1,NA,NA
5f57c4a...,landmark_schema,5,near_pa,mouse_error,2,117.47042929100284,NA,1,NA,NA
5f57c4a...,landmark_schema,5,near_pa,mouse_error,3,97.5172510780144,NA,1,NA,NA
5f57c4a...,landmark_schema,5,near_pa,mouse_error,4,148.36480127649045,NA,1,NA,NA
5f57c4a...,landmark_schema,5,near_pa,mouse_error,5,121.59302717595487,NA,1,NA,NA
5f57c4a...,landmark_schema,5,near_pa,mouse_error,6,161.20519302371278,NA,1,NA,NA
5f57c4a...,landmark_schema,5,near_pa,mouse_error,7,50.239941857176746,NA,1,NA,NA
5f57c4a...,landmark_schema,5,near_pa,mouse_error,8,94.32418437395842,NA,1,NA,NA
5f57c4a...,landmark_schema,5,near_pa,correct_exact,1,0,NA,1,NA,NA
5f57c4a...,landmark_schema,5,near_pa,correct_exact,2,0,NA,1,NA,NA
5f57c4a...,landmark_schema,5,near_pa,correct_exact,3,0,NA,1,NA,NA
5f57c4a...,landmark_schema,5,near_pa,correct_exact,4,0,NA,1,NA,NA
5f57c4a...,landmark_schema,5,near_pa,correct_exact,5,0,NA,1,NA,NA
5f57c4a...,landmark_schema,5,near_pa,correct_exact,6,0,NA,1,NA,NA
5f57c4a...,landmark_schema,5,near_pa,correct_exact,7,0,NA,1,NA,NA
5f57c4a...,landmark_schema,5,near_pa,correct_exact,8,0,NA,1,NA,NA
5f57c4a...,landmark_schema,5,near_pa,correct_one_square_away,1,0,NA,1,NA,NA
5f57c4a...,landmark_schema,5,near_pa,correct_one_square_away,2,0,NA,1,NA,NA
5f57c4a...,landmark_schema,5,near_pa,correct_one_square_away,3,0,NA,1,NA,NA
5f57c4a...,landmark_schema,5,near_pa,correct_one_square_away,4,0,NA,1,NA,NA
5f57c4a...,landmark_schema,5,near_pa,correct_one_square_away,5,0,NA,1,NA,NA
5f57c4a...,landmark_schema,5,near_pa,correct_one_square_away,6,0,NA,1,NA,NA
5f57c4a...,landmark_schema,5,near_pa,correct_one_square_away,7,1,NA,1,NA,NA
5f57c4a...,landmark_schema,5,near_pa,correct_one_square_away,8,0,NA,1,NA,NA
5f57c4a...,landmark_schema,all,both,mouse_error,1,265.35225325396016,99.89309551543298,6,79.93112352770504,236.60625585569
5f57c4a...,landmark_schema,all,both,mouse_error,2,146.1090686208602,99.56790687813877,6,79.67091842540792,191.0656572562909
5f57c4a...,landmark_schema,all,both,mouse_error,3,127.46450790318856,93.66494312173353,6,74.94756369545166,154.29044870666516
5f57c4a...,landmark_schema,all,both,mouse_error,4,169.80296119281886,82.55957088175829,6,66.06141520085959,124.59351881417331
5f57c4a...,landmark_schema,all,both,mouse_error,5,113.87366270886554,81.99769344024885,6,65.61181961116456,100.61248159314712
5f57c4a...,landmark_schema,all,both,mouse_error,6,87.79706268016095,66.19732578951408,6,52.968892370223095,81.24717520362567
5f57c4a...,landmark_schema,all,both,mouse_error,7,36.29560262875019,21.419443871843047,6,17.139124632998517,65.60919057003218
5f57c4a...,landmark_schema,all,both,mouse_error,8,66.19973107584902,60.0490609966744,6,48.049255931871016,52.98111443833567
5f57c4a...,landmark_schema,all,both,correct_exact,1,0,0,6,0,3.95370098188095e-6
5f57c4a...,landmark_schema,all,both,correct_exact,2,0,0,6,0,0.02241970366143903
5f57c4a...,landmark_schema,all,both,correct_exact,3,0,0,6,0,0.04433298578899896
5f57c4a...,landmark_schema,all,both,correct_exact,4,0,0,6,0,0.0657550633214985
5f57c4a...,landmark_schema,all,both,correct_exact,5,0,0,6,0,0.0866969470218531
5f57c4a...,landmark_schema,all,both,correct_exact,6,0.16666666666666666,0.408248290463863,6,0.32666666666666666,0.10716940083749421
5f57c4a...,landmark_schema,all,both,correct_exact,7,0.16666666666666666,0.408248290463863,6,0.32666666666666666,0.12718294743294495
5f57c4a...,landmark_schema,all,both,correct_exact,8,0.16666666666666666,0.408248290463863,6,0.32666666666666666,0.1467478735983791
5f57c4a...,landmark_schema,all,both,correct_one_square_away,1,0,0,6,0,0.0415870971179164
5f57c4a...,landmark_schema,all,both,correct_one_square_away,2,0.3333333333333333,0.5163977794943222,6,0.41320428092866823,0.1723386314871962
5f57c4a...,landmark_schema,all,both,correct_one_square_away,3,0.3333333333333333,0.5163977794943222,6,0.41320428092866823,0.28525238040042566
5f57c4a...,landmark_schema,all,both,correct_one_square_away,4,0.16666666666666666,0.408248290463863,6,0.32666666666666666,0.3827618647452255
5f57c4a...,landmark_schema,all,both,correct_one_square_away,5,0.3333333333333333,0.5163977794943222,6,0.41320428092866823,0.46696861218477254
5f57c4a...,landmark_schema,all,both,correct_one_square_away,6,0.5,0.5477225575051661,6,0.4382693235899588,0.5396874493521833
5f57c4a...,landmark_schema,all,both,correct_one_square_away,7,0.8333333333333334,0.408248290463863,6,0.32666666666666666,0.6024856150547205
5f57c4a...,landmark_schema,all,both,correct_one_square_away,8,0.6666666666666666,0.5163977794943222,6,0.41320428092866823,0.6567165374569105
5f57c4a...,landmark_schema,all,far_pa,mouse_error,1,270.5098077437187,120.67409983222079,4,118.26061783557637,231.254336616313
5f57c4a...,landmark_schema,all,far_pa,mouse_error,2,116.79933631466228,89.50262956834034,4,87.71257697697354,175.05827387656936
5f57c4a...,landmark_schema,all,far_pa,mouse_error,3,105.25659439200516,94.67061195026439,4,92.7771997112591,132.51816031233813
5f57c4a...,landmark_schema,all,far_pa,mouse_error,4,143.35305854502525,69.84024478830544,4,68.44343989253933,100.31552593137388
5f57c4a...,landmark_schema,all,far_pa,mouse_error,5,73.83638354352996,36.109813135194294,4,35.387616872490405,75.93830701520243
5f57c4a...,landmark_schema,all,far_pa,mouse_error,6,59.57724423425461,62.658525173974816,4,61.40535467049532,57.484885004541646
5f57c4a...,landmark_schema,all,far_pa,mouse_error,7,37.047380010579815,24.56220667700526,4,24.070962543465154,43.51574500237188
5f57c4a...,landmark_schema,all,far_pa,mouse_error,8,64.83239592757278,74.64969570441838,4,73.15670179033,32.94118206832711
5f57c4a...,landmark_schema,all,far_pa,correct_exact,1,0,0,4,0,2.45130613414244e-6
5f57c4a...,landmark_schema,all,far_pa,correct_exact,2,0,0,4,0,0.03407902518619699
5f57c4a...,landmark_schema,all,far_pa,correct_exact,3,0,0,4,0,0.06699438333236121
5f57c4a...,landmark_schema,all,far_pa,correct_exact,4,0,0,4,0,0.09878809609537269
5f57c4a...,landmark_schema,all,far_pa,correct_exact,5,0,0,4,0,0.12949838540069133
5f57c4a...,landmark_schema,all,far_pa,correct_exact,6,0.25,0.5,4,0.49,0.15916217069831745
5f57c4a...,landmark_schema,all,far_pa,correct_exact,7,0.25,0.5,4,0.49,0.187815113346802
5f57c4a...,landmark_schema,all,far_pa,correct_exact,8,0.25,0.5,4,0.49,0.21549165948479745
5f57c4a...,landmark_schema,all,far_pa,correct_one_square_away,1,0,0,4,0,0.127158504044553
5f57c4a...,landmark_schema,all,far_pa,correct_one_square_away,2,0.5,0.5773502691896257,4,0.5658032638058332,0.2739828217025329
5f57c4a...,landmark_schema,all,far_pa,correct_one_square_away,3,0.5,0.5773502691896257,4,0.5658032638058332,0.3961092069688661
5f57c4a...,landmark_schema,all,far_pa,correct_one_square_away,4,0.25,0.5,4,0.49,0.49769220232093214
5f57c4a...,landmark_schema,all,far_pa,correct_one_square_away,5,0.5,0.5773502691896257,4,0.5658032638058332,0.5821874972745491
5f57c4a...,landmark_schema,all,far_pa,correct_one_square_away,6,0.75,0.5,4,0.49,0.6524694853627603
5f57c4a...,landmark_schema,all,far_pa,correct_one_square_away,7,0.75,0.5,4,0.49,0.7109290463636776
5f57c4a...,landmark_schema,all,far_pa,correct_one_square_away,8,0.75,0.5,4,0.49,0.7595548801709201
5f57c4a...,landmark_schema,all,near_pa,mouse_error,1,255.03714427444314,76.72830721154197,2,106.34000842296217,260.993395673039
5f57c4a...,landmark_schema,all,near_pa,mouse_error,2,204.72853323325606,123.40159402209572,2,171.0258837268163,224.19290893168352
5f57c4a...,landmark_schema,all,near_pa,mouse_error,3,171.88033492555536,105.16528171708009,2,145.7516443411803,192.58134975268393
5f57c4a...,landmark_schema,all,near_pa,mouse_error,4,222.7027664884061,105.12975860191041,2,145.70241181535462,165.42707104026636
5f57c4a...,landmark_schema,all,near_pa,mouse_error,5,193.94822103953672,102.32569647001198,2,141.81617997262038,142.1015891108113
5f57c4a...,landmark_schema,all,near_pa,mouse_error,6,144.23669957197365,23.997073572488528,2,33.25824716540869,122.06503748653523
5f57c4a...,landmark_schema,all,near_pa,mouse_error,7,34.79204786509095,21.84662119370959,2,30.277872224488164,104.8536717275574
5f57c4a...,landmark_schema,all,near_pa,mouse_error,8,68.93440137240152,35.906575466511626,2,49.7639746830515,90.06913610265454
5f57c4a...,landmark_schema,all,near_pa,correct_exact,1,0,0,2,0,2.04539803960305e-4
5f57c4a...,landmark_schema,all,near_pa,correct_exact,2,0,0,2,0,1.4756463570232052e-4
5f57c4a...,landmark_schema,all,near_pa,correct_exact,3,0,0,2,0,9.058622061053039e-5
5f57c4a...,landmark_schema,all,near_pa,correct_exact,4,0,0,2,0,3.360455849978731e-5
5f57c4a...,landmark_schema,all,near_pa,correct_exact,5,0,0,2,0,-2.338035081505608e-5
5f57c4a...,landmark_schema,all,near_pa,correct_exact,6,0,0,2,0,-8.036850751870302e-5
5f57c4a...,landmark_schema,all,near_pa,correct_exact,7,0,0,2,0,-1.3735991179652295e-4
5f57c4a...,landmark_schema,all,near_pa,correct_exact,8,0,0,2,0,-1.943545638334411e-4
5f57c4a...,landmark_schema,all,near_pa,correct_one_square_away,1,0,0,2,0,8.91221860074569e-7
5f57c4a...,landmark_schema,all,near_pa,correct_one_square_away,2,0,0,2,0,0.07477010636421264
5f57c4a...,landmark_schema,all,near_pa,correct_one_square_away,3,0,0,2,0,0.1439488809912389
5f57c4a...,landmark_schema,all,near_pa,correct_one_square_away,4,0,0,2,0,0.2079552083250947
5f57c4a...,landmark_schema,all,near_pa,correct_one_square_away,5,0,0,2,0,0.2671758285349267
5f57c4a...,landmark_schema,all,near_pa,correct_one_square_away,6,0,0,2,0,0.3219685655051999
5f57c4a...,landmark_schema,all,near_pa,correct_one_square_away,7,1,0,2,0,0.3726644888855348
5f57c4a...,landmark_schema,all,near_pa,correct_one_square_away,8,0.5,0.7071067811865476,2,0.9799999999999999,0.41956991448563047
5f57c4a...,random_locations,1,both,mouse_error,1,343.7884211482769,NA,1,NA,NA
5f57c4a...,random_locations,1,both,mouse_error,2,48.658668453061885,NA,1,NA,NA
5f57c4a...,random_locations,1,both,mouse_error,3,32.936165769940494,NA,1,NA,NA
5f57c4a...,random_locations,1,both,mouse_error,4,61.70071730235395,NA,1,NA,NA
5f57c4a...,random_locations,1,both,mouse_error,5,55.55214681382709,NA,1,NA,NA
5f57c4a...,random_locations,1,both,mouse_error,6,29.012557895245983,NA,1,NA,NA
5f57c4a...,random_locations,1,both,mouse_error,7,23.312625669902566,NA,1,NA,NA
5f57c4a...,random_locations,1,both,mouse_error,8,26.097959989719502,NA,1,NA,NA
5f57c4a...,random_locations,1,both,correct_exact,1,0,NA,1,NA,NA
5f57c4a...,random_locations,1,both,correct_exact,2,0,NA,1,NA,NA
5f57c4a...,random_locations,1,both,correct_exact,3,0,NA,1,NA,NA
5f57c4a...,random_locations,1,both,correct_exact,4,0,NA,1,NA,NA
5f57c4a...,random_locations,1,both,correct_exact,5,0,NA,1,NA,NA
5f57c4a...,random_locations,1,both,correct_exact,6,0,NA,1,NA,NA
5f57c4a...,random_locations,1,both,correct_exact,7,1,NA,1,NA,NA
5f57c4a...,random_locations,1,both,correct_exact,8,1,NA,1,NA,NA
5f57c4a...,random_locations,1,both,correct_one_square_away,1,0,NA,1,NA,NA
5f57c4a...,random_locations,1,both,correct_one_square_away,2,1,NA,1,NA,NA
5f57c4a...,random_locations,1,both,correct_one_square_away,3,1,NA,1,NA,NA
5f57c4a...,random_locations,1,both,correct_one_square_away,4,1,NA,1,NA,NA
5f57c4a...,random_locations,1,both,correct_one_square_away,5,1,NA,1,NA,NA
5f57c4a...,random_locations,1,both,correct_one_square_away,6,1,NA,1,NA,NA
5f57c4a...,random_locations,1,both,correct_one_square_away,7,1,NA,1,NA,NA
5f57c4a...,random_locations,1,both,correct_one_square_away,8,1,NA,1,NA,NA
5f57c4a...,random_locations,2,both,mouse_error,1,79.37412185735768,16.832716126168325,2,23.32895432845948,NA
5f57c4a...,random_locations,2,both,mouse_error,2,151.19406679099686,34.648067880282596,2,48.01977215619287,NA
5f57c4a...,random_locations,2,both,mouse_error,3,237.37574680958932,103.39506722574818,2,143.29825222606834,NA
5f57c4a...,random_locations,2,both,mouse_error,4,56.6841813156689,21.28585094804166,2,29.500684315425257,NA
5f57c4a...,random_locations,2,both,mouse_error,5,39.71915108312754,2.816619943988918,2,3.903636082342881,NA
5f57c4a...,random_locations,2,both,mouse_error,6,15.482713883269117,3.3598980721372427,2,4.65658115337155,NA
5f57c4a...,random_locations,2,both,mouse_error,7,29.585086461828727,17.180311159281636,2,23.810696466301,NA
5f57c4a...,random_locations,2,both,mouse_error,8,27.45969819159531,6.346079410982369,2,8.795217339489769,NA
5f57c4a...,random_locations,2,both,correct_exact,1,0,0,2,0,NA
5f57c4a...,random_locations,2,both,correct_exact,2,0,0,2,0,NA
5f57c4a...,random_locations,2,both,correct_exact,3,0,0,2,0,NA
5f57c4a...,random_locations,2,both,correct_exact,4,0,0,2,0,NA
5f57c4a...,random_locations,2,both,correct_exact,5,0,0,2,0,NA
5f57c4a...,random_locations,2,both,correct_exact,6,1,0,2,0,NA
5f57c4a...,random_locations,2,both,correct_exact,7,0.5,0.7071067811865476,2,0.9799999999999999,NA
5f57c4a...,random_locations,2,both,correct_exact,8,0,0,2,0,NA
5f57c4a...,random_locations,2,both,correct_one_square_away,1,0,0,2,0,NA
5f57c4a...,random_locations,2,both,correct_one_square_away,2,0,0,2,0,NA
5f57c4a...,random_locations,2,both,correct_one_square_away,3,0,0,2,0,NA
5f57c4a...,random_locations,2,both,correct_one_square_away,4,0.5,0.7071067811865476,2,0.9799999999999999,NA
5f57c4a...,random_locations,2,both,correct_one_square_away,5,1,0,2,0,NA
5f57c4a...,random_locations,2,both,correct_one_square_away,6,1,0,2,0,NA
5f57c4a...,random_locations,2,both,correct_one_square_away,7,1,0,2,0,NA
5f57c4a...,random_locations,2,both,correct_one_square_away,8,1,0,2,0,NA
5f57c4a...,random_locations,3,both,mouse_error,1,96.23881655875013,16.937404973681303,2,23.4740456686819,NA
5f57c4a...,random_locations,3,both,mouse_error,2,79.88451651226731,30.232405721387455,2,41.89997663046505,NA
5f57c4a...,random_locations,3,both,mouse_error,3,37.261939729231024,29.88170021485239,2,41.41392359639905,NA
5f57c4a...,random_locations,3,both,mouse_error,4,75.51354943766871,80.87399467782906,2,112.08563811434186,NA
5f57c4a...,random_locations,3,both,mouse_error,5,40.01548408380179,9.025928183738884,2,12.509298249440105,NA
5f57c4a...,random_locations,3,both,mouse_error,6,38.06582369951696,1.1429980991173674,2,1.584114545267679,NA
5f57c4a...,random_locations,3,both,mouse_error,7,8.284256529707418,NA,2,NA,NA
5f57c4a...,random_locations,3,both,mouse_error,8,15.65686250313487,12.75423951538698,2,17.676474130406813,NA
5f57c4a...,random_locations,3,both,correct_exact,1,0,0,2,0,NA
5f57c4a...,random_locations,3,both,correct_exact,2,0,0,2,0,NA
5f57c4a...,random_locations,3,both,correct_exact,3,0.5,0.7071067811865476,2,0.9799999999999999,NA
5f57c4a...,random_locations,3,both,correct_exact,4,0.5,0.7071067811865476,2,0.9799999999999999,NA
5f57c4a...,random_locations,3,both,correct_exact,5,0,0,2,0,NA
5f57c4a...,random_locations,3,both,correct_exact,6,0,0,2,0,NA
5f57c4a...,random_locations,3,both,correct_exact,7,0.5,0.7071067811865476,2,0.9799999999999999,NA
5f57c4a...,random_locations,3,both,correct_exact,8,0.5,0.7071067811865476,2,0.9799999999999999,NA
5f57c4a...,random_locations,3,both,correct_one_square_away,1,0,0,2,0,NA
5f57c4a...,random_locations,3,both,correct_one_square_away,2,0.5,0.7071067811865476,2,0.9799999999999999,NA
5f57c4a...,random_locations,3,both,correct_one_square_away,3,1,0,2,0,NA
5f57c4a...,random_locations,3,both,correct_one_square_away,4,0.5,0.7071067811865476,2,0.9799999999999999,NA
5f57c4a...,random_locations,3,both,correct_one_square_away,5,1,0,2,0,NA
5f57c4a...,random_locations,3,both,correct_one_square_away,6,1,0,2,0,NA
5f57c4a...,random_locations,3,both,correct_one_square_away,7,0.5,0.7071067811865476,2,0.9799999999999999,NA
5f57c4a...,random_locations,3,both,correct_one_square_away,8,1,0,2,0,NA
5f57c4a...,random_locations,3_4,both,mouse_error,1,120.66550985226861,43.97076164211968,3,49.757600898279314,133.859356652119
5f57c4a...,random_locations,3_4,both,mouse_error,2,133.2008780647263,94.7887250965476,3,107.26354006324105,98.95568926302765
5f57c4a...,random_locations,3_4,both,mouse_error,3,44.46032090650919,24.533815002671975,3,27.762625204240642,73.15311146287267
5f57c4a...,random_locations,3_4,both,mouse_error,4,73.14320996525365,57.33373383286867,3,64.87922745762404,54.078525010071175
5f57c4a...,random_locations,3_4,both,mouse_error,5,30.342235326076064,17.928996468724417,3,20.28856943753507,39.977614195524076
5f57c4a...,random_locations,3_4,both,mouse_error,6,34.54785887660799,6.146661843063095,3,6.955602664631756,29.55349903623536
5f57c4a...,random_locations,3_4,both,mouse_error,7,15.421603540769695,10.093732942407343,3,11.422134085597062,21.847459456011052
5f57c4a...,random_locations,3_4,both,mouse_error,8,16.032114167253972,9.041999460418134,3,10.231985612070329,16.150760493599023
5f57c4a...,random_locations,3_4,both,correct_exact,1,0,0,3,0,0.0141266391263327
5f57c4a...,random_locations,3_4,both,correct_exact,2,0,0,3,0,0.09282997720393114
5f57c4a...,random_locations,3_4,both,correct_exact,3,0.3333333333333333,0.5773502691896257,3,0.6533333333333333,0.16525034256881985
5f57c4a...,random_locations,3_4,both,correct_exact,4,0.3333333333333333,0.5773502691896257,3,0.6533333333333333,0.23188931173697488
5f57c4a...,random_locations,3_4,both,correct_exact,5,0.3333333333333333,0.5773502691896257,3,0.6533333333333333,0.29320841982790574
5f57c4a...,random_locations,3_4,both,correct_exact,6,0,0,3,0,0.3496323571126992
5f57c4a...,random_locations,3_4,both,correct_exact,7,0.3333333333333333,0.5773502691896257,3,0.6533333333333333,0.401551910378171
5f57c4a...,random_locations,3_4,both,correct_exact,8,0.6666666666666666,0.5773502691896257,3,0.6533333333333333,0.4493266694787319
5f57c4a...,random_locations,3_4,both,correct_one_square_away,1,0,0,3,0,0.0276244235528794
5f57c4a...,random_locations,3_4,both,correct_one_square_away,2,0.3333333333333333,0.5773502691896257,3,0.6533333333333333,0.3895740285877906
5f57c4a...,random_locations,3_4,both,correct_one_square_away,3,1,0,3,0,0.6167942967716002
5f57c4a...,random_locations,3_4,both,correct_one_square_away,4,0.3333333333333333,0.5773502691896257,3,0.6533333333333333,0.7594358401117085
5f57c4a...,random_locations,3_4,both,correct_one_square_away,5,1,0,3,0,0.8489815925618756
5f57c4a...,random_locations,3_4,both,correct_one_square_away,6,1,0,3,0,0.9051955229085753
5f57c4a...,random_locations,3_4,both,correct_one_square_away,7,0.6666666666666666,0.5773502691896257,3,0.6533333333333333,0.9404848122222386
5f57c4a...,random_locations,3_4,both,correct_one_square_away,8,1,0,3,0,0.9626382879280434
5f57c4a...,random_locations,4,both,mouse_error,1,169.51889643930556,NA,1,NA,NA
5f57c4a...,random_locations,4,both,mouse_error,2,239.83360116964428,NA,1,NA,NA
5f57c4a...,random_locations,4,both,mouse_error,3,58.857083261065526,NA,1,NA,NA
5f57c4a...,random_locations,4,both,mouse_error,4,68.40253102042351,NA,1,NA,NA
5f57c4a...,random_locations,4,both,mouse_error,5,10.995737810624624,NA,1,NA,NA
5f57c4a...,random_locations,4,both,mouse_error,6,27.51192923079005,NA,1,NA,NA
5f57c4a...,random_locations,4,both,mouse_error,7,22.55895055183197,NA,1,NA,NA
5f57c4a...,random_locations,4,both,mouse_error,8,16.782617495492175,NA,1,NA,NA
5f57c4a...,random_locations,4,both,correct_exact,1,0,NA,1,NA,NA
5f57c4a...,random_locations,4,both,correct_exact,2,0,NA,1,NA,NA
5f57c4a...,random_locations,4,both,correct_exact,3,0,NA,1,NA,NA
5f57c4a...,random_locations,4,both,correct_exact,4,0,NA,1,NA,NA
5f57c4a...,random_locations,4,both,correct_exact,5,1,NA,1,NA,NA
5f57c4a...,random_locations,4,both,correct_exact,6,0,NA,1,NA,NA
5f57c4a...,random_locations,4,both,correct_exact,7,0,NA,1,NA,NA
5f57c4a...,random_locations,4,both,correct_exact,8,1,NA,1,NA,NA
5f57c4a...,random_locations,4,both,correct_one_square_away,1,0,NA,1,NA,NA
5f57c4a...,random_locations,4,both,correct_one_square_away,2,0,NA,1,NA,NA
5f57c4a...,random_locations,4,both,correct_one_square_away,3,1,NA,1,NA,NA
5f57c4a...,random_locations,4,both,correct_one_square_away,4,0,NA,1,NA,NA
5f57c4a...,random_locations,4,both,correct_one_square_away,5,1,NA,1,NA,NA
5f57c4a...,random_locations,4,both,correct_one_square_away,6,1,NA,1,NA,NA
5f57c4a...,random_locations,4,both,correct_one_square_away,7,1,NA,1,NA,NA
5f57c4a...,random_locations,4,both,correct_one_square_away,8,1,NA,1,NA,NA
5f57c4a...,random_locations,all,both,mouse_error,1,144.088865736633,103.97313641123438,6,83.19583618034284,155.521261603624
5f57c4a...,random_locations,all,both,mouse_error,2,125.10823937153909,72.90026543118286,6,58.33236112381882,116.02979925482852
5f57c4a...,random_locations,all,both,mouse_error,3,106.84477035144113,112.34675619958891,6,89.89612746897946,86.56639083489848
5f57c4a...,random_locations,all,both,mouse_error,4,65.74978497157545,38.39832029845068,6,30.72505529231163,64.58461593751785
5f57c4a...,random_locations,all,both,mouse_error,5,37.66952582638506,15.100256922677522,6,12.082721985526495,48.184665845108945
5f57c4a...,random_locations,all,both,mouse_error,6,27.270260381934698,10.263237732522786,6,8.212300547496218,35.94914963729115
5f57c4a...,random_locations,all,both,mouse_error,7,22.66520113501988,12.22880546964796,6,9.785082297701878,26.82059399973056
5f57c4a...,random_locations,all,both,mouse_error,8,21.51894981244534,8.782444367933703,6,7.027419082633716,20.01004946587624
5f57c4a...,random_locations,all,both,correct_exact,1,0,0,6,0,1.23679636220158e-7
5f57c4a...,random_locations,all,both,correct_exact,2,0,0,6,0,0.08113416025718946
5f57c4a...,random_locations,all,both,correct_exact,3,0.16666666666666666,0.408248290463863,6,0.32666666666666666,0.1556854641292249
5f57c4a...,random_locations,all,both,correct_exact,4,0.16666666666666666,0.408248290463863,6,0.32666666666666666,0.22418811903790767
5f57c4a...,random_locations,all,both,correct_exact,5,0.16666666666666666,0.408248290463863,6,0.32666666666666666,0.2871328763501711
5f57c4a...,random_locations,all,both,correct_exact,6,0.3333333333333333,0.5163977794943222,6,0.41320428092866823,0.3449706707886689
5f57c4a...,random_locations,all,both,correct_exact,7,0.5,0.5477225575051661,6,0.4382693235899588,0.3981158509172477
5f57c4a...,random_locations,all,both,correct_exact,8,0.5,0.5477225575051661,6,0.4382693235899588,0.4469491475240615
5f57c4a...,random_locations,all,both,correct_one_square_away,1,0,0,6,0,2.73039015309319e-6
